Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Sep 2",High Impact Expected,,,,,,
"Tue, Sep 2",7:30pm,AUD,Low Impact Expected,AIG Services Index,39.3,42.8,
"Tue, Sep 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,53.8,58.1,
"Tue, Sep 2",9:30pm,AUD,High Impact Expected,GDP q/q,0.3%,0.4%,0.7%
"Tue, Sep 2",11:07pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-3.3%,1.8%,
"Wed, Sep 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,39.0,37.1,
"Wed, Sep 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,48.5,46.6,45.6
"Wed, Sep 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,48.0,48.5,48.5
"Wed, Sep 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,51.4,50.6,50.6
"Wed, Sep 3",4:00am,EUR,Low Impact Expected,Final Services PMI,48.5,48.2,48.2
"Wed, Sep 3",4:30am,GBP,High Impact Expected,Final Services PMI,49.2,47.0,47.4
"Wed, Sep 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.4%,0.0%,-0.9%
"Wed, Sep 3",5:00am,EUR,Low Impact Expected,Revised GDP q/q,-0.2%,-0.2%,-0.2%
"Wed, Sep 3",5:30am,GBP,Low Impact Expected,BRC Shop Price Index y/y,3.8%,3.2%,
"Wed, Sep 3",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,11.7%,140.8%,
"Wed, Sep 3",9:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Sep 3",9:00am,CAD,High Impact Expected,Overnight Rate,3.00%,3.00%,3.00%
"Wed, Sep 3",10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.3%,1.0%,2.1%
"Wed, Sep 3",All Day,USD,Low Impact Expected,Total Vehicle Sales,13.7M,13.0M,12.6M
"Wed, Sep 3",2:00pm,USD,Medium Impact Expected,Beige Book,,,
"Wed, Sep 3",9:30pm,AUD,High Impact Expected,Goods Trade Balance,-0.72B,0.11B,0.35B
"Thu, Sep 4",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,48B,46B,
"Thu, Sep 4",4:00am,GBP,High Impact Expected,Halifax HPI m/m,-1.8%,-1.8%,-1.7%
"Thu, Sep 4",5:06am,EUR,Low Impact Expected,French 10-y Bond Auction,4.36|1.9,4.85|2.1,
"Thu, Sep 4",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-1.7%,0.4%,-2.6%
"Thu, Sep 4",7:00am,GBP,High Impact Expected,Official Bank Rate,5.00%,5.00%,5.00%
"Thu, Sep 4",7:45am,EUR,Medium Impact Expected,Main Refinancing Rate,4.25%,4.25%,4.25%
"Thu, Sep 4",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,-33K,-30K,1K
"Thu, Sep 4",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Sep 4",8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,4.3%,3.3%,2.2%
"Thu, Sep 4",8:30am,USD,Medium Impact Expected,Unemployment Claims,444K,422K,429K
"Thu, Sep 4",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,-0.5%,0.1%,1.3%
"Thu, Sep 4",10:00am,USD,High Impact Expected,ISM Services PMI,50.6,49.4,49.5
"Thu, Sep 4",10:35am,USD,Low Impact Expected,Natural Gas Storage,90B,88B,102B
"Thu, Sep 4",11:00am,USD,Medium Impact Expected,Crude Oil Inventories,-1.9M,0.0M,-0.1M
"Thu, Sep 4",1:40pm,USD,Medium Impact Expected,FOMC Member Fisher Speaks,,,
"Thu, Sep 4",7:30pm,AUD,Low Impact Expected,AIG Construction Index,43.1,41.6,
"Thu, Sep 4",7:50pm,JPY,Medium Impact Expected,Capital Spending q/y,-6.5%,1.2%,-4.9%
"Fri, Sep 5",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-51.4B,-32.8B,
"Fri, Sep 5",2:50am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
"Fri, Sep 5",4:00am,EUR,Low Impact Expected,Italian Trade Balance,-1.03B,-1.00B,-0.08B
"Fri, Sep 5",6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,-1.8%,-0.5%,0.1%
