Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Jul 3",High Impact Expected,,,,,,
"Tue, Jul 3",,EUR,Low Impact Expected,Unemployment Rate,7.0%,7.1%,7.1%
"Tue, Jul 3",9:45am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
"Tue, Jul 3",10:00am,USD,High Impact Expected,Pending Home Sales m/m,-3.5%,0.6%,-3.4%
"Tue, Jul 3",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-0.5%,-0.9%,0.5%
"Tue, Jul 3",All Day,USD,Low Impact Expected,Total Vehicle Sales,15.7M,16.2M,16.3M
"Tue, Jul 3",7:01pm,GBP,Low Impact Expected,Nationwide Consumer Confidence,95,98,99
"Tue, Jul 3",7:30pm,AUD,High Impact Expected,Cash Rate,6.25%,6.25%,6.25%
"Tue, Jul 3",7:30pm,AUD,Low Impact Expected,AIG Services Index,54.9,56.1,
"Tue, Jul 3",9:30pm,AUD,Medium Impact Expected,Goods Trade Balance,-0.81B,-1.23B,-0.92B
"Wed, Jul 4",3:00am,GBP,High Impact Expected,Halifax HPI m/m,0.4%,0.5%,0.3%
"Wed, Jul 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,55.3,56.2,
"Wed, Jul 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,57.9,56.9,56.5
"Wed, Jul 4",4:00am,EUR,Low Impact Expected,Final Services PMI,58.3,58.3,58.3
"Wed, Jul 4",4:30am,GBP,Medium Impact Expected,Final Services PMI,57.7,57.1,57.2
"Wed, Jul 4",4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,13.2B,14.6B,13.3B
"Wed, Jul 4",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.5%,0.0%,-0.1%
"Wed, Jul 4",5:14am,EUR,Low Impact Expected,German 10-y Bond Auction,4.59|1.8,4.36|1.7,
"Wed, Jul 4",5:30am,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.5%,1.8%,
"Wed, Jul 4",All Day,USD,Non-Economic,Bank Holiday,,,
"Wed, Jul 4",11:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,6.1%,2.6%,
"Thu, Jul 5",1:00am,JPY,Low Impact Expected,Leading Indicators,30.0%,40.0%,18.2%
"Thu, Jul 5",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,46B,45B,
"Thu, Jul 5",4:58am,EUR,Low Impact Expected,French 10-y Bond Auction,4.67|3.6,4.53|2.2,
"Thu, Jul 5",7:00am,GBP,High Impact Expected,MPC Rate Statement,,,
"Thu, Jul 5",7:00am,GBP,High Impact Expected,Official Bank Rate,5.75%,5.75%,5.50%
"Thu, Jul 5",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,32.4%,18.4%,
"Thu, Jul 5",7:45am,EUR,Medium Impact Expected,Main Refinancing Rate,4.00%,4.00%,4.00%
"Thu, Jul 5",8:15am,USD,Medium Impact Expected,ADP Non-Farm Employment Change,150K,105K,98K
"Thu, Jul 5",8:30am,CAD,Medium Impact Expected,Building Permits m/m,21.4%,4.5%,-7.3%
"Thu, Jul 5",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Jul 5",8:30am,USD,Medium Impact Expected,Unemployment Claims,318K,315K,316K
"Thu, Jul 5",10:00am,CAD,High Impact Expected,Ivey PMI,67.4,61.5,62.7
"Thu, Jul 5",10:00am,USD,High Impact Expected,ISM Services PMI,60.7,58.1,59.7
"Thu, Jul 5",10:30am,USD,Low Impact Expected,Crude Oil Inventories,3.2M,-0.2M,1.6M
"Thu, Jul 5",7:30pm,AUD,Low Impact Expected,AIG Construction Index,51.3,45.1,
"Fri, Jul 6",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.7%,2.7%,2.7%
"Fri, Jul 6",2:30am,EUR,Low Impact Expected,French Gov Budget Balance,-49.6B,-42.5B,
"Fri, Jul 6",2:45am,EUR,Low Impact Expected,French Trade Balance,-3.0B,-2.8B,-2.5B
"Fri, Jul 6",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.4%,0.3%,0.3%
"Fri, Jul 6",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.6%,0.3%,0.3%
"Fri, Jul 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,3.2%,0.3%,-1.6%
"Fri, Jul 6",7:00am,CAD,High Impact Expected,Employment Change,34.8K,17.5K,9.3K
"Fri, Jul 6",7:00am,CAD,High Impact Expected,Unemployment Rate,6.1%,6.1%,6.1%
"Fri, Jul 6",8:30am,USD,High Impact Expected,Non-Farm Employment Change,132K,125K,190K
"Fri, Jul 6",8:30am,USD,High Impact Expected,Unemployment Rate,4.5%,4.5%,4.5%
"Fri, Jul 6",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.3%,0.4%,0.4%
"Fri, Jul 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,78B,82B,99B
"Fri, Jul 6",7:01pm,GBP,Low Impact Expected,NIESR GDP Estimate,0.7%,0.8%,
"Sun, Jul 8",7:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,5.9%,1.8%,2.2%
"Sun, Jul 8",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,0.7%,0.9%,
