Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Mar 1",Medium Impact Expected,,,,,,
"Thu, Mar 1",,AUD,Medium Impact Expected,Current Account,-15.1B,-14.0B,-12.6B
"Thu, Mar 1",8:00pm,CNY,High Impact Expected,Manufacturing PMI,53.1,55.1,
"Thu, Mar 1",8:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,-1.4%,0.3%,-0.1%
"Fri, Mar 2",2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-5.1%,-1.3%,2.6%
"Fri, Mar 2",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-7.2K,59.6K,
"Fri, Mar 2",4:30am,GBP,Low Impact Expected,Construction PMI,57.3,57.0,57.9
"Fri, Mar 2",5:00am,EUR,Low Impact Expected,PPI m/m,0.1%,0.3%,0.0%
"Fri, Mar 2",8:30am,CAD,High Impact Expected,GDP m/m,0.4%,0.3%,0.3%
"Fri, Mar 2",10:00am,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,91.3,94.0,93.3
"Fri, Mar 2",10:00am,USD,Low Impact Expected,Revised UoM Inflation Expectations,3.0%,3.0%,
"Fri, Mar 2",8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,49.7,55.6,
"Fri, Mar 2",11:00pm,USD,Medium Impact Expected,Fed Chairman Bernanke Speaks,,,
"Sun, Mar 4",5:30pm,AUD,Low Impact Expected,AIG Services Index,54.5,49.5,
"Sun, Mar 4",6:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.2%,0.0%,
"Sun, Mar 4",6:50pm,JPY,Medium Impact Expected,Capital Spending q/y,16.8%,13.5%,12.0%
"Sun, Mar 4",7:30pm,AUD,Low Impact Expected,Company Operating Profits q/q,2.5%,2.4%,0.5%
"Mon, Mar 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,56.7,57.9,
"Mon, Mar 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,56.2,55.6,55.4
"Mon, Mar 5",4:00am,EUR,Low Impact Expected,Final Services PMI,57.5,57.6,57.9
"Mon, Mar 5",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,27.5,29.3,31.1
"Mon, Mar 5",4:30am,GBP,Medium Impact Expected,Final Services PMI,57.4,59.0,59.2
"Mon, Mar 5",9:00am,USD,Medium Impact Expected,FOMC Member Kroszner Speaks,,,
"Mon, Mar 5",10:00am,CAD,High Impact Expected,Ivey PMI,60.5,55.2,53.8
"Mon, Mar 5",10:00am,USD,High Impact Expected,ISM Services PMI,54.3,57.2,59.0
"Mon, Mar 5",2:00pm,USD,Medium Impact Expected,FOMC Member Warsh Speaks,,,
"Mon, Mar 5",7:30pm,AUD,High Impact Expected,Building Approvals m/m,-0.9%,0.5%,-1.8%
"Mon, Mar 5",7:30pm,AUD,Medium Impact Expected,Goods Trade Balance,-0.88B,-1.23B,-1.38
"Tue, Mar 6",1:45am,CHF,Medium Impact Expected,GDP q/q,0.5%,0.7%,0.4%
"Tue, Mar 6",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,45B,45B,
"Tue, Mar 6",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-1.0%,-0.3%,0.3%
"Tue, Mar 6",5:00am,EUR,Low Impact Expected,Revised GDP q/q,0.9%,0.9%,0.9%
"Tue, Mar 6",6:00am,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,3.3%,3.1%,
"Tue, Mar 6",8:30am,CAD,Medium Impact Expected,Building Permits m/m,11.3%,2.1%,-9.0%
"Tue, Mar 6",8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,1.6%,1.7%,3.0%
"Tue, Mar 6",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,6.6%,3.2%,1.7%
"Tue, Mar 6",9:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Tue, Mar 6",9:00am,CAD,High Impact Expected,Overnight Rate,4.25%,4.25%,4.25%
