Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Jan 3",Low Impact Expected,,,,,,
"Wed, Jan 3",All Day,USD,Low Impact Expected,Total Vehicle Sales,16.7M,16.5M,16.1M
"Wed, Jan 3",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Jan 3",4:45pm,NZD,High Impact Expected,Trade Balance,-785M,-976M,-1174M
"Wed, Jan 3",5:30pm,AUD,Low Impact Expected,AIG Services Index,49.5,48.5,
"Thu, Jan 4",1:45am,CHF,High Impact Expected,CPI m/m,0.0%,0.1%,0.0%
"Thu, Jan 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,58.1,60.4,
"Thu, Jan 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,55.0,56.2,56.2
"Thu, Jan 4",4:00am,EUR,Low Impact Expected,Final Services PMI,57.2,57.5,57.6
"Thu, Jan 4",4:30am,GBP,Medium Impact Expected,Final Services PMI,60.6,60.0,59.8
"Thu, Jan 4",4:30am,GBP,Low Impact Expected,Mortgage Approvals,129K,120K,128K
"Thu, Jan 4",4:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,10.9B,11.0B,10.8B
"Thu, Jan 4",4:55am,EUR,Low Impact Expected,French 10-y Bond Auction,3.97|2.4,3.74|2.4,
"Thu, Jan 4",5:00am,EUR,Low Impact Expected,CPI Flash Estimate y/y,1.9%,1.9%,1.9%
"Thu, Jan 4",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.1%,0.1%,0.2%
"Thu, Jan 4",5:30am,GBP,Medium Impact Expected,GfK Consumer Confidence,-8,-6,-7
"Thu, Jan 4",7:30am,GBP,Low Impact Expected,MPC Member Blanchflower Speaks,,,
"Thu, Jan 4",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-49.3%,-22.7%,
"Thu, Jan 4",8:30am,CAD,Medium Impact Expected,RMPI m/m,0.9%,1.0%,-2.8%
"Thu, Jan 4",8:30am,CAD,Low Impact Expected,IPPI m/m,0.0%,0.5%,-0.1%
"Thu, Jan 4",8:30am,USD,Low Impact Expected,Unemployment Claims,329K,318K,317K
"Thu, Jan 4",10:00am,USD,High Impact Expected,ISM Services PMI,57.1,58.0,58.9
"Thu, Jan 4",10:00am,USD,High Impact Expected,Pending Home Sales m/m,-0.5%,0.0%,-1.5%
"Thu, Jan 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.9%,1.5%,-4.5%
"Thu, Jan 4",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-1.3M,-2.0M,-8.1M
"Thu, Jan 4",6:50pm,JPY,Low Impact Expected,Monetary Base y/y,-20.0%,-23.5%,-22.3%
"Fri, Jan 5",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,46B,46B,
"Fri, Jan 5",3:00am,GBP,High Impact Expected,Halifax HPI m/m,-1.0%,1.0%,1.6%
"Fri, Jan 5",4:00am,EUR,Low Impact Expected,Retail PMI,52.1,53.7,
"Fri, Jan 5",5:00am,EUR,Low Impact Expected,Consumer Confidence,-6,-7,-7
"Fri, Jan 5",5:00am,EUR,Low Impact Expected,PPI m/m,0.0%,0.1%,0.0%
"Fri, Jan 5",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.5%,0.5%,0.3%
"Fri, Jan 5",5:00am,EUR,Low Impact Expected,Unemployment Rate,7.6%,7.6%,7.7%
"Fri, Jan 5",7:00am,CAD,High Impact Expected,Employment Change,62.0K,17.0K,22.0K
"Fri, Jan 5",7:00am,CAD,High Impact Expected,Unemployment Rate,6.1%,6.3%,6.3%
"Fri, Jan 5",8:30am,USD,High Impact Expected,Non-Farm Employment Change,167K,115K,132K
"Fri, Jan 5",8:30am,USD,High Impact Expected,Unemployment Rate,4.5%,4.5%,4.5%
"Fri, Jan 5",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.5%,0.3%,0.3%
"Fri, Jan 5",10:00am,CAD,High Impact Expected,Ivey PMI,49.4,50.5,52.8
"Fri, Jan 5",10:30am,USD,Low Impact Expected,Natural Gas Storage,-47B,-60B,-46B
"Fri, Jan 5",1:45pm,USD,Medium Impact Expected,Fed Chairman Bernanke Speaks,,,
"Sun, Jan 7",5:30pm,AUD,Low Impact Expected,AIG Construction Index,52.1,47.6,
"Sun, Jan 7",All Day,JPY,Non-Economic,Bank Holiday,,,
"Sun, Jan 7",7:30pm,AUD,High Impact Expected,Building Approvals m/m,4.1%,2.0%,-6.8%
"Sun, Jan 7",7:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,12.1%,-3.8%,
"Mon, Jan 8",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.1%,3.1%,3.1%
"Mon, Jan 8",2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-0.3%,0.6%,-0.5%
"Mon, Jan 8",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,1.5%,1.5%,-0.7%
"Mon, Jan 8",10:30am,CAD,High Impact Expected,BOC Business Outlook Survey,,,
"Mon, Jan 8",12:45pm,USD,Medium Impact Expected,FOMC Member Kohn Speaks,,,
"Mon, Jan 8",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,12.3B,5.4B,-1.3B
